,Date,Ticker,Expiration,OpenInterest,OpenInterestBefore,CallPut,Strike,StrikeDiff,ClosePrice,ClosePriceAfter,ExpirationDiff
0,2012-01-20,INTC  ,2012-02-18,8597.0,8392.0,P,26.0,0.37999916076660156,3.297499895095825,3.421250104904175,1.0
1,2012-01-20,INTC  ,2012-02-18,37639.0,36129.0,C,26.0,0.37999916076660156,3.297499895095825,3.421250104904175,1.0
0,2011-10-19,INTC  ,2011-11-19,6613.0,6238.0,P,24.0,0.23999977111816406,3.0299999713897705,3.117500066757202,3.0
1,2011-10-19,INTC  ,2011-11-19,27924.0,26592.0,C,24.0,0.23999977111816406,3.0299999713897705,3.117500066757202,3.0
0,2011-07-21,INTC  ,2011-08-20,34477.0,30722.0,P,23.0,0.1900005340576172,2.851249933242798,2.471250057220459,2.0
1,2011-07-21,INTC  ,2011-08-20,98008.0,86311.0,C,23.0,0.1900005340576172,2.851249933242798,2.471250057220459,2.0
0,2011-04-20,INTC  ,2011-05-21,29060.0,29551.0,P,21.0,0.4099998474121094,2.6762499809265137,2.942500114440918,2.0
1,2011-04-20,INTC  ,2011-05-21,62148.0,56286.0,C,21.0,0.4099998474121094,2.6762499809265137,2.942500114440918,2.0
0,2011-01-14,INTC  ,2011-02-19,34390.0,19824.0,P,21.0,0.07999992370605469,2.634999990463257,2.6962499618530273,5.0
1,2011-01-14,INTC  ,2011-02-19,35539.0,25489.0,C,21.0,0.07999992370605469,2.634999990463257,2.6962499618530273,5.0
0,2013-02-12,CMCSA ,2013-03-16,2234.0,2176.0,P,39.0,0.029998779296875,25.98000144958496,27.059999465942383,3.0
1,2013-02-12,CMCSA ,2013-03-16,2541.0,2293.0,C,39.0,0.029998779296875,25.98000144958496,27.059999465942383,3.0
0,2012-02-15,CMCSA ,2012-03-17,0.0,0.0,P,29.0,0.4799995422363281,19.013334274291992,19.866666793823242,2.0
1,2012-02-15,CMCSA ,2012-03-17,271.0,268.0,C,29.0,0.4799995422363281,19.013334274291992,19.866666793823242,2.0
0,2011-02-16,CMCSA ,2011-03-19,112.0,111.0,P,25.0,0.12999916076660156,16.753332138061523,16.05000114440918,2.0
1,2011-02-16,CMCSA ,2011-03-19,942.0,502.0,C,25.0,0.12999916076660156,16.753332138061523,16.05000114440918,2.0
0,2013-01-17,C     ,2013-02-16,3727.0,3797.0,P,41.0,0.24000167846679688,68.73332977294922,73.06666564941406,1.0
1,2013-01-17,C     ,2013-02-16,9742.0,9926.0,C,41.0,0.24000167846679688,68.73332977294922,73.06666564941406,1.0
0,2012-07-16,C     ,2012-08-18,7837.0,7249.0,C,27.0,0.1900005340576172,44.68333053588867,47.96666717529297,5.0
1,2012-07-16,C     ,2012-08-18,13255.0,11244.0,P,27.0,0.1900005340576172,44.68333053588867,47.96666717529297,5.0
0,2012-04-16,C     ,2012-05-19,7345.0,7255.0,C,34.0,0.0,56.666664123535156,46.89999771118164,5.0
1,2012-04-16,C     ,2012-05-19,12561.0,13434.0,P,34.0,0.0,56.666664123535156,46.89999771118164,5.0
0,2012-01-17,C     ,2012-02-18,2599.0,2472.0,C,28.0,0.21500015258789062,47.02499771118164,53.46666717529297,4.0
1,2012-01-17,C     ,2012-02-18,6024.0,5933.0,P,28.0,0.21500015258789062,47.02499771118164,53.46666717529297,4.0
0,2011-10-17,C     ,2011-11-19,7226.0,7740.0,P,28.0,0.06999969482421875,46.54999923706055,47.29999542236328,5.0
1,2011-10-17,C     ,2011-11-19,14290.0,13822.0,C,28.0,0.06999969482421875,46.54999923706055,47.29999542236328,5.0
0,2011-07-15,C     ,2011-08-20,5698.0,5193.0,C,38.0,0.3800010681152344,63.96666717529297,49.75,8.0
1,2011-07-15,C     ,2011-08-20,16238.0,16332.0,P,38.0,0.3800010681152344,63.96666717529297,49.75,8.0
0,2011-04-18,C     ,2011-05-21,362295.0,339933.0,P,4.5,0.07999992370605469,0.7366703748703003,69.23332977294922,4.0
1,2011-04-18,C     ,2011-05-21,478271.0,413853.0,C,4.5,0.07999992370605469,0.7366703748703003,69.23332977294922,4.0
0,2011-01-18,C     ,2011-02-19,89522.0,77438.0,P,5.0,0.19999980926513672,0.8000040650367737,0.8183373808860779,4.0
1,2011-01-18,C     ,2011-02-19,380653.0,366630.0,C,5.0,0.19999980926513672,0.8000040650367737,0.8183373808860779,4.0
0,2013-07-16,KO    ,2013-08-17,7599.0,7602.0,P,40.0,0.22999954223632812,10.057499885559082,9.912500381469727,4.0
1,2013-07-16,KO    ,2013-08-17,18667.0,18699.0,C,40.0,0.22999954223632812,10.057499885559082,9.912500381469727,4.0
0,2013-04-16,KO    ,2013-05-18,3410.0,3390.0,P,42.5,0.13000106811523438,10.592499732971191,10.630000114440918,4.0
1,2013-04-16,KO    ,2013-05-18,6224.0,5980.0,C,42.5,0.13000106811523438,10.592499732971191,10.630000114440918,4.0
0,2013-02-12,KO    ,2013-03-16,5935.0,4379.0,P,37.5,0.060001373291015625,9.390000343322754,9.647500038146973,3.0
1,2013-02-12,KO    ,2013-03-16,6378.0,7198.0,C,37.5,0.060001373291015625,9.390000343322754,9.647500038146973,3.0
0,2012-10-16,KO    ,2012-11-17,20273.0,20034.0,P,37.5,0.40000152587890625,9.475000381469727,9.039999961853027,4.0
1,2012-10-16,KO    ,2012-11-17,23821.0,23253.0,C,37.5,0.40000152587890625,9.475000381469727,9.039999961853027,4.0
0,2012-07-17,KO    ,2012-08-18,3513.0,3602.0,P,77.5,0.19000244140625,38.845001220703125,9.845000267028809,4.0
1,2012-07-17,KO    ,2012-08-18,14953.0,15056.0,C,77.5,0.19000244140625,38.845001220703125,9.845000267028809,4.0
0,2012-04-17,KO    ,2012-05-19,1699.0,1664.0,P,75.0,1.0500030517578125,36.974998474121094,38.28499984741211,4.0
1,2012-04-17,KO    ,2012-05-19,16848.0,13782.0,C,75.0,1.0500030517578125,36.974998474121094,38.28499984741211,4.0
0,2012-02-07,KO    ,2012-03-17,3973.0,2857.0,P,67.5,1.0500030517578125,34.275001525878906,34.39500045776367,10.0
1,2012-02-07,KO    ,2012-03-17,4183.0,1515.0,C,67.5,1.0500030517578125,34.275001525878906,34.39500045776367,10.0
0,2011-10-18,KO    ,2011-11-19,7579.0,6390.0,P,67.5,0.7600021362304688,33.369998931884766,34.0,4.0
1,2011-10-18,KO    ,2011-11-19,12318.0,12195.0,C,67.5,0.7600021362304688,33.369998931884766,34.0,4.0
0,2011-07-19,KO    ,2011-08-20,4409.0,4341.0,P,70.0,0.6800003051757812,34.65999984741211,34.084999084472656,4.0
1,2011-07-19,KO    ,2011-08-20,26767.0,28196.0,C,70.0,0.6800003051757812,34.65999984741211,34.084999084472656,4.0
0,2011-02-09,KO    ,2011-03-19,2488.0,2195.0,P,62.5,0.6500015258789062,31.575000762939453,32.64500045776367,9.0
1,2011-02-09,KO    ,2011-03-19,4577.0,4007.0,C,62.5,0.6500015258789062,31.575000762939453,32.64500045776367,9.0
0,2013-05-08,DIS   ,2013-06-22,1527.0,1095.0,P,65.0,0.9899978637695312,21.996665954589844,21.046667098999023,16.0
1,2013-05-08,DIS   ,2013-06-22,7077.0,4095.0,C,65.0,0.9899978637695312,21.996665954589844,21.046667098999023,16.0
0,2013-02-06,DIS   ,2013-03-16,1720.0,1758.0,P,55.0,0.4799995422363281,18.1733341217041,18.773332595825195,9.0
1,2013-02-06,DIS   ,2013-03-16,7100.0,5771.0,C,55.0,0.4799995422363281,18.1733341217041,18.773332595825195,9.0
0,2012-11-09,DIS   ,2012-12-22,711.0,583.0,P,47.0,0.060001373291015625,15.686667442321777,16.433332443237305,12.0
1,2012-11-09,DIS   ,2012-12-22,979.0,926.0,C,47.0,0.060001373291015625,15.686667442321777,16.433332443237305,12.0
0,2012-08-08,DIS   ,2012-09-22,662.0,423.0,P,50.0,0.4900016784667969,16.829999923706055,17.286666870117188,16.0
1,2012-08-08,DIS   ,2012-09-22,2263.0,1476.0,C,50.0,0.4900016784667969,16.829999923706055,17.286666870117188,16.0
0,2012-05-09,DIS   ,2012-06-16,312.0,182.0,P,45.0,0.020000457763671875,15.006667137145996,15.210000038146973,9.0
1,2012-05-09,DIS   ,2012-06-16,4128.0,3249.0,C,45.0,0.020000457763671875,15.006667137145996,15.210000038146973,9.0
0,2012-02-08,DIS   ,2012-03-17,413.0,173.0,P,41.0,0.2700004577636719,13.756667137145996,14.006667137145996,9.0
1,2012-02-08,DIS   ,2012-03-17,6345.0,2906.0,C,41.0,0.2700004577636719,13.756667137145996,14.006667137145996,9.0
0,2011-11-11,DIS   ,2011-12-17,319.0,125.0,P,37.0,0.2999992370605469,12.233333587646484,12.216667175292969,5.0
1,2011-11-11,DIS   ,2011-12-17,3164.0,2756.0,C,37.0,0.2999992370605469,12.233333587646484,12.216667175292969,5.0
0,2011-08-10,DIS   ,2011-09-17,253.0,9.0,C,32.0,0.45999908447265625,10.513333320617676,10.65000057220459,9.0
1,2011-08-10,DIS   ,2011-09-17,617.0,20.0,P,32.0,0.45999908447265625,10.513333320617676,10.65000057220459,9.0
0,2011-05-11,DIS   ,2011-06-18,1198.0,1202.0,C,42.0,0.4799995422363281,13.84000015258789,13.123332977294922,9.0
1,2011-05-11,DIS   ,2011-06-18,4894.0,1025.0,P,42.0,0.4799995422363281,13.84000015258789,13.123332977294922,9.0
0,2011-02-09,DIS   ,2011-03-19,26.0,1.0,P,43.0,0.3600006103515625,14.453333854675293,14.15666675567627,9.0
1,2011-02-09,DIS   ,2011-03-19,890.0,435.0,C,43.0,0.3600006103515625,14.453333854675293,14.15666675567627,9.0
0,2013-05-21,HD    ,2013-06-22,4484.0,4690.0,P,77.5,1.2099990844726562,17.491111755371094,16.873332977294922,3.0
1,2013-05-21,HD    ,2013-06-22,8474.0,6973.0,C,77.5,1.2099990844726562,17.491111755371094,16.873332977294922,3.0
0,2012-11-13,HD    ,2012-12-22,2993.0,1784.0,P,62.5,0.8800010681152344,14.084444999694824,13.984444618225098,10.0
1,2012-11-13,HD    ,2012-12-22,3557.0,2948.0,C,62.5,0.8800010681152344,14.084444999694824,13.984444618225098,10.0
0,2012-08-14,HD    ,2012-09-22,676.0,486.0,P,55.0,0.29000091552734375,12.157777786254883,12.677777290344238,10.0
1,2012-08-14,HD    ,2012-09-22,2609.0,2321.0,C,55.0,0.29000091552734375,12.157777786254883,12.677777290344238,10.0
0,2011-11-15,HD    ,2011-12-17,3525.0,1123.0,P,38.0,0.06999969482421875,8.460000038146973,8.69777774810791,3.0
1,2011-11-15,HD    ,2011-12-17,6153.0,4537.0,C,38.0,0.06999969482421875,8.460000038146973,8.69777774810791,3.0
0,2011-05-17,HD    ,2011-06-18,1768.0,1329.0,C,37.0,0.40000152587890625,8.311111450195312,7.528889179229736,3.0
1,2011-05-17,HD    ,2011-06-18,5118.0,5520.0,P,37.0,0.40000152587890625,8.311111450195312,7.528889179229736,3.0
0,2013-05-16,CSCO  ,2013-06-22,627.0,625.0,P,24.0,0.11300086975097656,1.3270554542541504,1.3383333683013916,8.0
1,2013-05-16,CSCO  ,2013-06-22,11054.0,6420.0,C,24.0,0.11300086975097656,1.3270554542541504,1.3383333683013916,8.0
0,2013-02-14,CSCO  ,2013-03-16,15145.0,11124.0,P,21.0,0.010000228881835938,1.1661111116409302,1.2180554866790771,1.0
1,2013-02-14,CSCO  ,2013-03-16,39275.0,28169.0,C,21.0,0.010000228881835938,1.1661111116409302,1.2180554866790771,1.0
0,2012-08-16,CSCO  ,2012-09-22,4510.0,4455.0,P,19.0,0.020000457763671875,1.0566667318344116,1.082777738571167,8.0
1,2012-08-16,CSCO  ,2012-09-22,41780.0,44175.0,C,19.0,0.020000457763671875,1.0566667318344116,1.082777738571167,8.0
0,2012-05-10,CSCO  ,2012-06-16,1170.0,1174.0,C,17.0,0.1900005340576172,0.933888852596283,0.929444432258606,8.0
1,2012-05-10,CSCO  ,2012-06-16,9447.0,3454.0,P,17.0,0.1900005340576172,0.933888852596283,0.929444432258606,8.0
0,2012-02-09,CSCO  ,2012-03-17,15270.0,11284.0,P,20.0,0.0,1.1111111640930176,1.0999999046325684,8.0
1,2012-02-09,CSCO  ,2012-03-17,39516.0,35801.0,C,20.0,0.0,1.1111111640930176,1.0999999046325684,8.0
0,2011-11-10,CSCO  ,2011-12-17,3905.0,2595.0,P,19.0,0.3899993896484375,1.0338889360427856,1.0488888025283813,8.0
1,2011-11-10,CSCO  ,2011-12-17,48147.0,35077.0,C,19.0,0.3899993896484375,1.0338889360427856,1.0488888025283813,8.0
0,2011-08-11,CSCO  ,2011-09-17,29941.0,29958.0,P,16.0,0.07999992370605469,0.8844444751739502,0.8788888454437256,8.0
1,2011-08-11,CSCO  ,2011-09-17,69100.0,61703.0,C,16.0,0.07999992370605469,0.8844444751739502,0.8788888454437256,8.0
0,2011-05-12,CSCO  ,2011-06-18,38332.0,39752.0,C,17.0,0.06999969482421875,0.9405555725097656,0.8399999737739563,8.0
1,2011-05-12,CSCO  ,2011-06-18,52949.0,38317.0,P,17.0,0.06999969482421875,0.9405555725097656,0.8399999737739563,8.0
0,2011-02-10,CSCO  ,2011-03-19,3720.0,3740.0,C,19.0,0.07999992370605469,1.051111102104187,0.9972222447395325,8.0
1,2011-02-10,CSCO  ,2011-03-19,19308.0,19124.0,P,19.0,0.07999992370605469,1.051111102104187,0.9972222447395325,8.0
0,2013-02-07,V     ,2013-03-16,2741.0,2153.0,P,155.0,2.05999755859375,157.05999755859375,160.6699981689453,8.0
1,2013-02-07,V     ,2013-03-16,4649.0,4495.0,C,155.0,2.05999755859375,157.05999755859375,160.6699981689453,8.0
0,2012-02-09,V     ,2012-03-17,478.0,354.0,P,110.0,2.4199981689453125,112.41999816894531,117.16999816894531,8.0
1,2012-02-09,V     ,2012-03-17,11151.0,6895.0,C,110.0,2.4199981689453125,112.41999816894531,117.16999816894531,8.0
0,2011-05-06,V     ,2011-06-18,2636.0,2649.0,P,80.0,0.589996337890625,79.41000366210938,78.19999694824219,12.0
1,2011-05-06,V     ,2011-06-18,33611.0,30816.0,C,80.0,0.589996337890625,79.41000366210938,78.19999694824219,12.0
0,2013-04-18,PEP   ,2013-05-18,140.0,110.0,P,82.5,1.25,40.625,41.869998931884766,2.0
1,2013-04-18,PEP   ,2013-05-18,1824.0,1832.0,P,80.0,1.25,40.625,41.869998931884766,2.0
2,2013-04-18,PEP   ,2013-05-18,4018.0,3883.0,C,80.0,1.25,40.625,41.869998931884766,2.0
3,2013-04-18,PEP   ,2013-05-18,6414.0,6156.0,C,82.5,1.25,40.625,41.869998931884766,2.0
0,2013-02-14,PEP   ,2013-03-16,1614.0,1694.0,P,72.5,0.220001220703125,36.13999938964844,38.52000045776367,1.0
1,2013-02-14,PEP   ,2013-03-16,6211.0,4432.0,C,72.5,0.220001220703125,36.13999938964844,38.52000045776367,1.0
0,2012-10-17,PEP   ,2012-11-17,1191.0,943.0,C,70.0,0.09999847412109375,35.04999923706055,34.084999084472656,3.0
1,2012-10-17,PEP   ,2012-11-17,3645.0,3504.0,P,70.0,0.09999847412109375,35.04999923706055,34.084999084472656,3.0
0,2012-02-09,PEP   ,2012-03-17,3278.0,2519.0,P,65.0,0.7300033569335938,32.1349983215332,31.575000762939453,8.0
1,2012-02-09,PEP   ,2012-03-17,5592.0,3637.0,C,65.0,0.7300033569335938,32.1349983215332,31.575000762939453,8.0
0,2011-10-12,PEP   ,2011-11-19,794.0,997.0,P,62.5,0.20000076293945312,31.350000381469727,31.139999389648438,10.0
1,2011-10-12,PEP   ,2011-11-19,4187.0,3387.0,C,62.5,0.20000076293945312,31.350000381469727,31.139999389648438,10.0
0,2011-07-21,PEP   ,2011-08-20,398.0,319.0,C,65.0,1.1699981689453125,33.084999084472656,31.545000076293945,2.0
1,2011-07-21,PEP   ,2011-08-20,8417.0,8092.0,P,65.0,1.1699981689453125,33.084999084472656,31.545000076293945,2.0
0,2011-02-10,PEP   ,2011-03-19,947.0,780.0,C,62.5,0.8600006103515625,31.68000030517578,32.32500076293945,8.0
1,2011-02-10,PEP   ,2011-03-19,3072.0,2205.0,P,62.5,0.8600006103515625,31.68000030517578,32.32500076293945,8.0
0,2013-07-18,UNH   ,2013-08-17,171.0,171.0,P,70.0,0.5500030517578125,8.818750381469727,8.925000190734863,2.0
1,2013-07-18,UNH   ,2013-08-17,3520.0,3378.0,C,70.0,0.5500030517578125,8.818750381469727,8.925000190734863,2.0
0,2013-04-18,UNH   ,2013-05-18,1467.0,1582.0,P,60.0,0.3100013732910156,7.461249828338623,7.767499923706055,2.0
1,2013-04-18,UNH   ,2013-05-18,2604.0,2516.0,C,60.0,0.3100013732910156,7.461249828338623,7.767499923706055,2.0
0,2013-01-17,UNH   ,2013-02-16,443.0,349.0,P,55.0,0.5999984741210938,6.800000190734863,7.164999961853027,1.0
1,2013-01-17,UNH   ,2013-02-16,3014.0,3248.0,C,55.0,0.5999984741210938,6.800000190734863,7.164999961853027,1.0
0,2012-10-16,UNH   ,2012-11-17,1092.0,1044.0,P,57.5,0.6199989318847656,7.110000133514404,6.523749828338623,4.0
1,2012-10-16,UNH   ,2012-11-17,6281.0,6028.0,C,57.5,0.6199989318847656,7.110000133514404,6.523749828338623,4.0
0,2012-07-19,UNH   ,2012-08-18,1957.0,1730.0,P,55.0,0.009998321533203125,6.87375020980835,6.673749923706055,2.0
1,2012-07-19,UNH   ,2012-08-18,2109.0,2085.0,C,55.0,0.009998321533203125,6.87375020980835,6.673749923706055,2.0
0,2012-04-19,UNH   ,2012-05-19,1070.0,1060.0,P,57.5,1.2099990844726562,7.338749885559082,6.860000133514404,2.0
1,2012-04-19,UNH   ,2012-05-19,1681.0,1497.0,C,57.5,1.2099990844726562,7.338749885559082,6.860000133514404,2.0
0,2012-01-19,UNH   ,2012-02-18,505.0,477.0,P,52.5,0.18000030517578125,6.539999961853027,6.848750114440918,2.0
1,2012-01-19,UNH   ,2012-02-18,2563.0,2475.0,C,52.5,0.18000030517578125,6.539999961853027,6.848750114440918,2.0
0,2011-10-18,UNH   ,2011-11-19,246.0,240.0,C,45.0,0.3400001525878906,5.667500019073486,5.818749904632568,4.0
1,2011-10-18,UNH   ,2011-11-19,761.0,734.0,P,45.0,0.3400001525878906,5.667500019073486,5.818749904632568,4.0
0,2011-07-19,UNH   ,2011-08-20,3877.0,3589.0,C,50.0,1.4500007629394531,6.431250095367432,5.6875,4.0
1,2011-07-19,UNH   ,2011-08-20,4172.0,3968.0,P,50.0,1.4500007629394531,6.431250095367432,5.6875,4.0
0,2011-04-21,UNH   ,2011-05-21,0.0,0.0,P,48.0,0.18999862670898438,5.976250171661377,6.21750020980835,1.0
1,2011-04-21,UNH   ,2011-05-21,317.0,383.0,C,48.0,0.18999862670898438,5.976250171661377,6.21750020980835,1.0
0,2011-01-20,UNH   ,2011-02-19,690.0,583.0,P,40.0,0.3100013732910156,5.038750171661377,5.323750019073486,2.0
1,2011-01-20,UNH   ,2011-02-19,1812.0,1751.0,C,40.0,0.3100013732910156,5.038750171661377,5.323750019073486,2.0
0,2013-07-18,IBM   ,2013-08-17,1270.0,1420.0,P,200.0,2.0099945068359375,49.497501373291016,46.4474983215332,2.0
1,2013-07-18,IBM   ,2013-08-17,3814.0,2727.0,C,200.0,2.0099945068359375,49.497501373291016,46.4474983215332,2.0
0,2013-04-19,IBM   ,2013-05-18,200.0,185.0,C,190.0,0.0,47.5,52.11000061035156,1.0
1,2013-04-19,IBM   ,2013-05-18,1193.0,1143.0,P,190.0,0.0,47.5,52.11000061035156,1.0
0,2012-10-17,IBM   ,2012-11-17,1133.0,1114.0,C,200.0,0.6300048828125,50.157501220703125,46.377498626708984,3.0
1,2012-10-17,IBM   ,2012-11-17,5579.0,2917.0,P,200.0,0.6300048828125,50.157501220703125,46.377498626708984,3.0
0,2012-07-19,IBM   ,2012-08-18,3687.0,1773.0,P,195.0,0.339996337890625,48.834999084472656,50.209999084472656,2.0
1,2012-07-19,IBM   ,2012-08-18,4989.0,3205.0,C,195.0,0.339996337890625,48.834999084472656,50.209999084472656,2.0
0,2012-04-18,IBM   ,2012-05-19,1845.0,1939.0,C,200.0,0.1300048828125,50.032501220703125,49.932498931884766,3.0
1,2012-04-18,IBM   ,2012-05-19,3953.0,2436.0,P,200.0,0.1300048828125,50.032501220703125,49.932498931884766,3.0
0,2012-01-20,IBM   ,2012-02-18,822.0,796.0,P,190.0,1.4799957275390625,47.130001068115234,48.35499954223633,1.0
1,2012-01-20,IBM   ,2012-02-18,4840.0,3777.0,C,190.0,1.4799957275390625,47.130001068115234,48.35499954223633,1.0
0,2011-10-18,IBM   ,2011-11-19,3013.0,2709.0,C,180.0,1.100006103515625,44.724998474121094,47.1875,4.0
1,2011-10-18,IBM   ,2011-11-19,3621.0,4201.0,P,180.0,1.100006103515625,44.724998474121094,47.1875,4.0
0,2011-07-19,IBM   ,2011-08-20,977.0,545.0,P,185.0,0.2100067138671875,46.3025016784668,42.810001373291016,4.0
1,2011-07-19,IBM   ,2011-08-20,4871.0,2897.0,C,185.0,0.2100067138671875,46.3025016784668,42.810001373291016,4.0
0,2011-04-20,IBM   ,2011-05-21,8501.0,8777.0,P,165.0,0.25,41.1875,42.647499084472656,2.0
1,2011-04-20,IBM   ,2011-05-21,10985.0,10055.0,C,165.0,0.25,41.1875,42.647499084472656,2.0
0,2011-01-19,IBM   ,2011-02-19,741.0,574.0,P,155.0,0.69000244140625,38.92250061035156,40.849998474121094,3.0
1,2011-01-19,IBM   ,2011-02-19,3706.0,2560.0,C,155.0,0.69000244140625,38.92250061035156,40.849998474121094,3.0
0,2013-07-18,PM    ,2013-08-17,1062.0,1010.0,P,90.0,0.75,89.25,87.13999938964844,2.0
1,2013-07-18,PM    ,2013-08-17,2260.0,2203.0,C,90.0,0.75,89.25,87.13999938964844,2.0
0,2013-04-18,PM    ,2013-05-18,1663.0,1601.0,P,92.5,0.80999755859375,91.69000244140625,95.44000244140625,2.0
1,2013-04-18,PM    ,2013-05-18,2534.0,2427.0,C,92.5,0.80999755859375,91.69000244140625,95.44000244140625,2.0
0,2012-10-18,PM    ,2012-11-17,88.0,88.0,C,87.5,0.5,88.0,83.97000122070312,2.0
1,2012-10-18,PM    ,2012-11-17,542.0,490.0,P,87.5,0.5,88.0,83.97000122070312,2.0
0,2012-07-19,PM    ,2012-08-18,514.0,506.0,P,90.0,0.4499969482421875,89.55000305175781,93.29000091552734,2.0
1,2012-07-19,PM    ,2012-08-18,3088.0,1748.0,C,90.0,0.4499969482421875,89.55000305175781,93.29000091552734,2.0
0,2012-04-19,PM    ,2012-05-19,1392.0,1340.0,P,87.5,0.75,86.75,84.19999694824219,2.0
1,2012-04-19,PM    ,2012-05-19,2621.0,2561.0,C,87.5,0.75,86.75,84.19999694824219,2.0
0,2012-02-09,PM    ,2012-03-17,431.0,431.0,P,80.0,0.05999755859375,80.05999755859375,84.61000061035156,8.0
1,2012-02-09,PM    ,2012-03-17,8192.0,7639.0,C,80.0,0.05999755859375,80.05999755859375,84.61000061035156,8.0
0,2011-07-21,PM    ,2011-08-20,31.0,31.0,P,72.5,1.0100021362304688,71.48999786376953,68.5,2.0
1,2011-07-21,PM    ,2011-08-20,4798.0,4710.0,C,72.5,1.0100021362304688,71.48999786376953,68.5,2.0
0,2011-04-21,PM    ,2011-05-21,461.0,417.0,P,67.5,0.1100006103515625,67.61000061035156,70.19000244140625,1.0
1,2011-04-21,PM    ,2011-05-21,7002.0,6876.0,C,67.5,0.1100006103515625,67.61000061035156,70.19000244140625,1.0
0,2011-02-10,PM    ,2011-03-19,3122.0,3152.0,P,60.0,0.8300018310546875,59.16999816894531,63.779998779296875,8.0
1,2011-02-10,PM    ,2011-03-19,13142.0,12819.0,C,60.0,0.8300018310546875,59.16999816894531,63.779998779296875,8.0
0,2011-07-20,MO    ,2011-08-20,2248.0,1001.0,C,26.0,0.37000083923339844,8.789999961853027,8.666666984558105,3.0
1,2011-07-20,MO    ,2011-08-20,8299.0,4918.0,P,26.0,0.37000083923339844,8.789999961853027,8.666666984558105,3.0
0,2011-04-20,MO    ,2011-05-21,5685.0,5484.0,C,26.0,0.14999961853027344,8.716666221618652,9.326666831970215,2.0
1,2011-04-20,MO    ,2011-05-21,7099.0,7601.0,P,26.0,0.14999961853027344,8.716666221618652,9.326666831970215,2.0
0,2012-12-19,ORCL  ,2013-01-19,1389.0,1369.0,P,34.0,0.09000015258789062,2.5251851081848145,2.600740671157837,1.0
1,2012-12-19,ORCL  ,2013-01-19,52970.0,50391.0,C,34.0,0.09000015258789062,2.5251851081848145,2.600740671157837,1.0
0,2012-06-19,ORCL  ,2012-07-21,3529.0,3475.0,P,28.0,0.04000091552734375,2.071110963821411,2.2592592239379883,3.0
1,2012-06-19,ORCL  ,2012-07-21,16390.0,15660.0,C,28.0,0.04000091552734375,2.071110963821411,2.2592592239379883,3.0
0,2012-03-21,ORCL  ,2012-04-21,11525.0,9277.0,C,29.0,0.4099998474121094,2.178518533706665,2.1488888263702393,2.0
1,2012-03-21,ORCL  ,2012-04-21,13502.0,11347.0,P,29.0,0.4099998474121094,2.178518533706665,2.1488888263702393,2.0
0,2011-12-21,ORCL  ,2012-01-21,3776.0,3401.0,C,26.0,0.22999954223632812,1.9088889360427856,2.12666654586792,1.0
1,2011-12-21,ORCL  ,2012-01-21,20898.0,18846.0,P,26.0,0.22999954223632812,1.9088889360427856,2.12666654586792,1.0
0,2011-09-21,ORCL  ,2011-10-22,2235.0,1067.0,P,30.0,0.45999908447265625,2.188148260116577,2.332592487335205,3.0
1,2011-09-21,ORCL  ,2011-10-22,17921.0,14658.0,C,30.0,0.45999908447265625,2.188148260116577,2.332592487335205,3.0
0,2013-05-21,MDT   ,2013-06-22,1195.0,674.0,P,50.0,2.3499984741210938,13.087499618530273,13.012499809265137,3.0
1,2013-05-21,MDT   ,2013-06-22,5089.0,4458.0,C,50.0,2.3499984741210938,13.087499618530273,13.012499809265137,3.0
0,2012-11-20,MDT   ,2012-12-22,481.0,481.0,P,43.0,0.3400001525878906,10.664999961853027,10.609999656677246,3.0
1,2012-11-20,MDT   ,2012-12-22,4946.0,1536.0,C,43.0,0.3400001525878906,10.664999961853027,10.609999656677246,3.0
